cp,msc,std,var,n_max,lambda_max,fl,gamma,alpha,beta
14,28,166.756669,27807.78667,17.25064361226928,477.4606764383869,18.4832040264121,53.751241206323925,3.112217779323183e-21,0.003360387758752235
14,29,172.7453301,29840.94905,17.342954831465452,473.82976756200003,17.0929011657011,53.06698754236558,1.6071076044490578e-17,0.003324710339260355
14,30,174.4587007,30435.83823,17.04735242293947,471.6746668947171,16.6825853663785,53.71396163368913,3.0217285552532793e-17,0.003441011475916527
15,1,85.85464919,7371.020788,24.401687281545836,553.0531018923621,80.7691045380424,103.9714316686328,0.11711554968083189,0.001482737097730365
15,2,90.19403725,8134.964355,18.349757877370653,440.2967994776797,58.2634162629703,116.96155503013883,0.17854957731019902,0.0024396115516256917
15,3,96.5343143,9318.873838,13.933023059817934,422.112785284426,48.7608363433068,110.87159573271475,0.14422584208532419,0.0044082727353989565
15,4,76.8994971,5913.532654,11473942.190354742,532.1254873947552,96.8663941057709,59.61194462620996,0.112025948155876,6.744891381475982e-15
15,5,74.97996194,5621.994693,57.44529468469258,435.54023998692816,83.3957514531242,64.16365006297532,0.1168394284358096,0.0002676275070142697
15,6,74.26548141,5515.361729,25258284.762990642,488.19722817314266,95.2856233919187,64.55700268379785,0.13223542743312167,1.3601731739765898e-15
15,7,69.23013272,4792.811277,29.27002530584688,407.0536328542198,91.4255071658679,67.69156356937931,0.1062717916851477,0.0010431800423945533
15,8,74.3010622,5520.647844,15.905251966266158,418.7177702251135,81.6464712388026,66.50300989240344,0.04216958734423787,0.0037862345619891465
15,9,65.8174991,4331.943188,33.396934520129804,399.93332970372586,99.3827290105108,64.4545531209363,0.10857907260806376,0.0007992260215811248
15,10,60.2480836,3629.831577,20.52170196079877,393.1284962954716,116.588072506303,69.86907097232891,0.091326072281206,0.0021576515775147253
15,11,58.34392344,3404.013402,19.07127902092754,412.4795172878412,130.441924520992,65.9493515731685,0.06433471607557614,0.0025725325342060615
15,12,44.43830268,1974.762745,20.709825655913715,449.23351197113834,244.885625040037,65.18953086765951,0.05616487224287973,0.0022006108569070566
15,13,42.14724034,1776.389868,19.3430424067381,485.9959220635831,294.510246553564,56.10883199657842,0.01637715789289495,0.0026289300925112762
15,14,172.0635305,29605.85852,16.416150865561942,483.12323798970874,17.5665444709615,57.06677115165023,1.139095719703856e-20,0.0037107127006928333
15,15,164.209401,26964.72738,17.017145964892833,482.02626480236313,19.2433527324375,54.98728250310067,7.984181437580493e-19,0.00345323832283426
15,16,170.2388356,28981.26115,16.42403589796924,481.14103750208346,17.8715076583317,56.806204480901684,3.633984469148374e-18,0.0037071505961568394
15,17,175.5133875,30804.94919,15.8265315310787,483.6405251454661,16.9008387741492,59.18682835690718,4.572162963491437e-17,0.003992349057408041
15,18,164.0199096,26902.53075,17.416073662754833,474.97246626049395,19.0055905947754,52.9782358204221,1.4728138053055476e-19,0.0032968523235598506
15,19,171.7170306,29486.73858,16.22683759020288,484.9411244597483,17.7038755161625,57.92854678688133,6.678937767858249e-22,0.003797801144993267
15,20,171.1929499,29307.0261,16.357309300761596,481.5908590107116,17.6893777211413,57.08394727518174,3.4003327030523585e-21,0.0037374575471226094
15,21,167.9998084,28223.93563,16.81731514234777,483.9931451606737,18.4598305148827,55.84760875997186,3.5343231409864544e-18,0.0035357917232015927
15,22,171.0135347,29245.62904,16.299534751055287,485.07248250241287,17.8546665152619,57.69398218587044,7.183043602930191e-19,0.003763999729776312
15,23,170.81764,29178.66614,16.585442464589633,480.6693134083964,17.7331967962912,56.2153967580887,1.6547841803247122e-16,0.003635347038053394
15,24,170.4544801,29054.72979,16.60205430658974,480.6555509050743,17.8083299204795,56.159286903830896,2.470077175922968e-16,0.0036280756971951576
15,25,171.807876,29517.94625,16.561694976575396,479.3561641784493,17.4814821232859,56.139704534491806,1.2275978082728996e-18,0.003645779817311432
15,26,172.1303648,29628.86249,16.325395035222535,484.6422303135371,17.608093990274,57.55438426956561,9.433661816723757e-19,0.0037520844275038476
15,27,175.1847089,30689.68223,16.24138023857956,482.30327118118413,16.9174104937248,57.56349369328757,2.189047828006546e-17,0.003791003033116402
15,28,171.4782359,29404.7854,16.16249429512205,483.73932863268897,17.7092208845014,58.007687143142526,1.9245281232888353e-17,0.003828099617859419
15,29,170.7303831,29148.86371,16.775129327847846,472.9472737599167,17.4661493054203,54.70605732900387,5.256329516376477e-18,0.0035535975837325596
15,30,171.5723804,29437.08172,15.946986352305105,487.19006718584245,17.8159811031432,59.18544792012462,2.2447681749708302e-21,0.003932264792933008
16,1,91.54734854,8380.917024,22.72876000254343,519.0613623792613,66.6704264327012,96.70292363683204,0.10968421556046319,0.0017234257889415334
16,2,90.83797404,8251.537528,16.034622567873182,454.48128353448055,59.2907842893077,108.33000627060356,0.13367198403544597,0.003369495461505709
16,3,89.67430613,8041.48118,18.130703711177055,424.36053095891003,56.8074121854087,113.36551312661813,0.1790865680656117,0.002497284606477977
16,4,78.88991583,6223.61882,46.646575779682635,441.0522569600579,76.2874564302296,60.606656369501984,0.09920566408882449,0.0004139864335295112
16,5,74.94281467,5616.425471,173.26016089588344,484.183424568983,92.801712212066,62.29737636993926,0.1185189600973059,2.9364022529189047e-05
16,6,72.86024756,5308.615674,59563264.20876506,505.40597793190716,102.486145815858,64.97719756721408,0.12856433365606817,2.456282707000339e-16
16,7,73.94489932,5467.848136,24.271882548934045,389.91775925597096,76.7648920731178,66.09138075625589,0.09659373525886485,0.0015334731424659805
16,8,75.70637956,5731.455906,17.107428762914008,414.4562529876624,77.8430443390649,67.35125778003793,0.05528848446913004,0.0032279717758093517
16,9,62.45507078,3900.635867,36.074946875284915,406.01351549529755,112.049817220719,69.547441749454,0.123366331861568,0.000673607239125143
16,10,60.08867323,3610.648651,22.067891140918096,393.5707525553015,117.339344857744,76.1672747229959,0.11515256063769486,0.001816965715027859
16,11,60.6019153,3672.592138,18.905618009700127,408.06387354248665,119.608355462807,66.35148000555762,0.0664540276118915,0.002611884404627866
16,12,51.95339017,2699.15475,19.24680826634627,437.75669021797904,174.586669036245,62.27748123183465,0.04567406849705644,0.0025761982742450126
16,13,44.19870458,1953.525487,18.612445853019853,481.0170088952537,265.061971133134,55.947095909655076,0.013112869824320346,0.002848791014296547
16,14,37.52384302,1408.038795,18.45359028320719,508.5821106688535,388.82352261459,53.62664625996096,7.623084418892862e-18,0.002936555762607366
16,15,167.7863785,28152.26881,16.111798891596017,479.90775972013245,18.350607366173,57.72349934801336,8.558696595770675e-19,0.0038522275715322
16,16,168.2496571,28307.9471,16.33032815633429,480.8087603698355,18.2839518170367,57.08243114283182,2.1042402894276944e-16,0.0037498178850289086
16,17,165.1282182,27267.32846,16.539860741893047,480.71822517742885,18.9781585030238,56.371225879248385,3.2272228976907776e-18,0.003655411742891113
16,18,158.4751428,25114.3709,17.426879368426174,476.3436259973768,20.4175734217587,53.099203079233085,6.642392737169067e-17,0.0032927651005589956
16,19,158.3697567,25080.97984,17.91547374323095,473.2580538317073,20.3123226247777,51.357835076596984,1.6954502911236333e-19,0.00311561227616987
16,20,165.1564068,27276.63871,17.587278883007134,465.39784233143405,18.3670575043729,51.41975087973485,4.641483737222762e-19,0.0032329776287048093
16,21,167.99798,28223.32129,16.261534667055322,480.8075965031327,18.3387306765869,57.316116826748264,2.8343262990552155e-16,0.003781611772963658
16,22,169.5608553,28750.88366,16.02807879055295,484.58156591134014,18.1435290019601,58.58031105053685,4.0828380885617664e-19,0.0038925756597198223
16,23,169.0199207,28567.73358,16.015553602622397,483.2824829091356,18.2108970194799,58.46748528280152,1.109560040398171e-20,0.003898666527103086
16,24,165.4579726,27376.34071,16.342164178123753,484.0696264642932,19.0343700177669,57.429257333784086,6.965707066860711e-19,0.0037443881447254018
16,25,160.9714061,25911.79357,16.806488855668167,483.06615427428784,20.0685135667968,55.775449620550006,3.472060732829357e-21,0.0035403485136737104
16,26,166.6585452,27775.07068,16.4516847970188,480.5816604181617,18.6259353994169,56.647792221449926,1.4122419843607417e-16,0.0036947005032159914
16,27,167.6646365,28111.43035,16.471783592816585,479.0249091947866,18.3434586505683,56.397552126339164,2.9688571584465463e-16,0.0036856894905028656
16,28,165.2718828,27314.79526,16.399658801357894,481.66841111268525,18.9826258237667,56.950342529694616,3.8473363239380983e-19,0.0037181796954530613
16,29,171.5866032,29441.96239,16.26747776983699,485.01471223839593,17.7334906577624,57.79718566271463,1.3378906171264022e-19,0.003778849156363042
16,30,168.739121,28472.89094,16.41136351453804,481.11306263778005,18.1895374548522,56.845384904430404,5.6703665583449064e-18,0.0037128779169182803
17,1,87.88523691,7723.814867,21.7411239747281,550.8481197074326,76.7725714541926,94.7096541085358,0.0901616547677322,0.0019248648911798778
17,2,99.90106804,9980.223396,18.36846385907399,463.3459588572984,49.9771157277502,104.71063043000474,0.1342937622308984,0.002565812228338121
17,3,90.90982646,8264.596548,30.30450890194432,423.86492777050387,55.2092562864774,107.31003157345701,0.20133039288166218,0.0008696663314935829
17,4,77.6179956,6024.553242,19406845.324873094,519.2211592577462,92.7755648628632,64.26408478635862,0.12377006744481775,2.3265275296819565e-15
17,5,70.45115819,4963.365691,395136570237.04645,528.886188772023,114.707555121063,62.648318620603625,0.118453308005077,5.646129934156452e-24
17,6,75.2208999,5658.183782,357.0987522993762,479.9812150078603,91.317342185037,60.46845089251263,0.12106511897440726,6.892551733650909e-06
17,7,74.12828064,5495.001991,27.149522421624123,395.0908064459795,77.3989628990928,75.07411518585536,0.12688274241859668,0.001184535779727553
17,8,72.71678483,5287.730796,15.42268419716875,410.2250812836979,83.5139345073178,68.01436057208298,0.046108136265348786,0.0040103217049317855
17,9,61.89590717,3831.103324,26.390321201473103,392.70688891402096,110.344508959549,77.60972324514445,0.1331799680065115,0.0012446280573059601
17,10,65.01131122,4226.470587,28.60446443472486,405.8521522252874,103.370370755781,77.5222168542901,0.13133641052324962,0.001061656386285715
17,11,59.08398606,3490.917409,20.37083770561902,403.9971633447061,124.578992194817,71.24432089005653,0.08911315340475465,0.002195061301427204
17,12,46.4344584,2156.158927,19.322118758471422,424.4647568395187,211.917557353988,58.17706569728224,0.04029270826147086,0.0025705692047002767
17,13,47.81407003,2286.185293,18.23471002399636,453.96286222455075,213.754354389383,48.42578731736092,7.670586772760054e-18,0.003007476740625576
17,14,36.6262534,1341.482438,18.79606542886331,493.59815839919855,396.09066829236,52.92207128716404,0.004063010561950493,0.002819018761542875
17,15,35.22355842,1240.699068,18.78278811566934,514.2094668399421,446.148753051978,53.29572458139719,4.4827405398434764e-20,0.002834522321072453
17,16,157.2573601,24729.87732,16.492959761657655,485.37971972623797,21.1283574756434,57.074651446991645,5.546788636842092e-18,0.0036762310696217227
17,17,161.2417872,25998.91394,15.992364860534876,481.7711252179184,19.9476450738384,58.36642595888364,1.5097387955509454e-18,0.003909980765690424
17,18,159.2929922,25374.25735,16.461038681273287,483.42559642568455,20.5089002607303,56.95165073704865,7.414657128546113e-18,0.0036905027144453527
17,19,162.4923838,26403.7748,16.495541967627766,474.76202227768266,19.3560182388729,55.81767572381681,2.2898501240305403e-18,0.0036750802080331157
17,20,157.6123632,24841.65703,16.651814045654646,483.59718345635474,20.9560426103812,56.339366545944706,3.906291455999366e-18,0.0036064249194214066
17,21,161.4499861,26066.09801,16.277112096415596,483.3111079914326,19.9598293707727,57.56116495129639,3.6067506304809215e-16,0.003774377123215823
17,22,161.0466184,25936.01331,16.02397514233519,483.47282619226445,20.0666520668439,58.4607629076132,9.0594985573567e-21,0.0038945696476561428
17,23,163.9471988,26878.68399,16.77202130935944,474.0291017696063,18.9846709880754,54.84104147705375,3.750970734689636e-16,0.0035549147380727593
17,24,160.9310405,25898.79979,17.195469590084244,475.70586965390277,19.7726529348052,53.72037848231798,1.3132158459326107e-15,0.0033819868849919808
17,25,157.5478111,24821.31277,16.904736676077015,480.2647145201626,20.8286923011238,55.1395374643268,5.52316860840002e-19,0.003499316138073377
17,26,165.3452354,27339.04685,15.948018309660798,483.67958806963685,19.0449774284261,58.75530431109758,4.373673700000457e-18,0.003931755914875628
17,27,161.5128474,26086.39987,17.08841605523949,472.4225918986763,19.4949705021994,53.6737519012194,3.9884786145150816e-22,0.003424493776866172
17,28,162.1618042,26296.45075,16.084402380616883,482.5770320496557,19.7549340524053,58.140255800389255,6.515263940148827e-22,0.0038653617214224533
17,29,160.5907561,25789.39094,16.170160647526558,481.7025709094663,20.1068459284986,57.73693688385047,2.3245804448703865e-21,0.0038244706367455686
17,30,158.6362886,25165.47205,17.938376007316595,466.4051635799153,19.950984911291,50.551394115585964,3.995693579943825e-15,0.0031076618323570967
18,1,101.7326632,10349.53477,26.04958144370845,518.5479056024643,53.9354278434914,107.00788760604468,0.14173038084892098,0.0012648011172560305
18,2,104.9792469,11020.64228,16.358933357156445,451.69862523859695,44.1212628574297,103.76781873108193,0.12615990188409784,0.003265291840131893
18,3,98.386146,9679.833725,16.44125324548215,429.90314016778876,47.8089044233399,116.68659817447853,0.1740023353796596,0.00305568781033409
18,4,76.33765236,5827.437168,80214896.23922263,518.8929350612234,95.8531146883655,58.72864238147839,0.1131806331131896,1.3782408464406871e-16
18,5,70.07661621,4910.732139,27.937683574391382,400.45481185740334,87.7835909159681,55.43726949104137,0.07328123978369049,0.0011873183134273305
18,6,73.61400485,5419.02171,23474046746.866497,520.318696276101,103.360502501311,60.063230009723505,0.1154354636886576,1.605290344675714e-21
18,7,67.47663613,4553.096423,24.640985666087705,392.27091176980485,92.7438944925699,67.2297946588696,0.09980376988000651,0.0014825899015860641
18,8,65.56599873,4298.90019,20.127206607014365,412.9165513151285,103.397729212402,70.84408004419835,0.08268236007214547,0.002264397859453429
18,9,66.91702963,4477.888855,21.385779465608948,396.40281092070177,95.2948623718925,69.12501464245422,0.09139454190620074,0.001986667436829477
18,10,61.56387335,3790.110502,19.883622102001343,392.1960882822225,111.392886312637,71.92749400003538,0.09461875165545319,0.002290026427828042
18,11,60.10205462,3612.25697,22.273273035487488,402.7651597437432,120.027104574507,72.63426271574832,0.10146762558655457,0.0018111968231768315
18,12,59.33985073,3521.217885,16.88539971093865,429.84608860176354,131.409315077799,59.73185387807571,0.02714255549682001,0.00341213743237565
18,13,55.93211727,3128.401742,16.1292646002757,460.48892050392294,158.453828866539,55.32973519380925,3.95657187996548e-21,0.0038438892550839484
18,14,42.1919407,1780.15986,17.26679370565855,490.10364932716806,296.370521086218,55.12448590516029,4.341979554278626e-18,0.0033541045776714932
18,15,40.28297823,1622.718335,18.468604513429426,502.0119894439167,333.025138602221,52.89203446906288,2.00666384102214e-18,0.002931783100709472
18,16,37.35897236,1395.692816,19.834007090231225,517.662375960705,399.266460521342,50.88356628918268,9.056252112912736e-18,0.0025420206353530803
18,17,155.8946807,24303.15148,16.34011854730623,480.52969317638696,21.2845124598559,57.0161969788969,8.444577819483617e-17,0.0037453257285277484
18,18,159.2449332,25358.94875,15.863897906032642,481.5677593381062,20.4424163373336,58.798872621921475,9.014980037040582e-22,0.003973563772568882
18,19,162.4006098,26373.95805,15.779519923740262,481.1901232783666,19.6402705076608,59.056653982120984,1.5629615155810964e-19,0.004016173144938371
18,20,151.6238011,22989.77706,17.415761645484952,469.9560256192841,22.0053628504861,52.41961543450089,1.959086333313043e-17,0.0032969704560994323
18,21,150.3413061,22602.50832,16.831983061198386,475.85469593320676,22.6633336873809,54.862135078595045,6.306337102164199e-19,0.00352963200827265
18,22,157.6592014,24856.4238,16.495186328722287,478.6797294367129,20.7306282344929,56.279455208347855,3.2091383313632166e-18,0.003675238680397872
18,23,155.1162795,24061.06016,16.389241913304097,482.1061062126317,21.5691953953237,57.03718373528277,4.7437125819033615e-18,0.003722907695772684
18,24,161.8905116,26208.53776,15.939695155888396,479.773598690711,19.7060520670205,58.310268329459845,4.091831497839026e-15,0.0039358630389555406
18,25,157.7137647,24873.63157,16.38108451279516,480.57496173744585,20.798308431419,56.88345813713078,9.884692906502803e-18,0.0037266164625151636
18,26,152.7181957,23322.84729,16.386921112347274,478.77461590468334,22.0981348477027,56.65081018252848,3.6269692349492983e-17,0.0037239622855291337
18,27,157.6110597,24841.24613,16.285305812829062,473.5358629996524,20.5203880543733,56.36948078964424,5.938009731265675e-21,0.003770580032008437
18,28,159.8776607,25560.86638,15.96757229339533,477.41619717569006,20.106091313801,57.92573019619063,8.343337279859139e-19,0.003922132107946086
18,29,159.3598736,25395.56931,16.323245616824284,478.40329219302726,20.2788012158179,56.82071492074274,1.4963967282852848e-17,0.003753072629295258
18,30,155.9671615,24325.75547,16.309018060012114,480.4490102367112,21.261164017518,57.11189453873083,9.13002903771454e-19,0.0037596236484856325
19,1,91.99022715,8462.201892,19.498078643654843,503.59613023507063,64.0626756061838,114.30676907571305,0.14114362547564582,0.0022591075546597155
19,2,86.61475837,7502.116367,20.407996253360935,446.6896426189849,64.0955912229002,122.32294576850902,0.19708474752747135,0.0019278310741975666
19,3,94.4219748,8915.509325,17.266054099160797,427.50072823844187,51.6174768699274,100.01075558325041,0.13685667168671944,0.0028953210199511694
19,4,87.66511816,7685.172943,39.25941687888847,414.01910806263726,57.9926309583237,58.84130514851772,0.09669081267569815,0.0005860689835777339
19,5,74.80620279,5595.967976,16730287.483210018,572.834976002828,110.194616600344,54.4778148557492,0.09510200174850397,3.232904086068092e-15
19,6,68.84847593,4740.112638,72844949461.36432,490.1435369415972,111.311667854641,66.09587642026322,0.13485004172664705,1.6303937375392685e-22
19,7,69.3493679,4809.334828,23.124164894516518,402.27102282542415,90.0408958692679,67.63492984342052,0.09123336620186838,0.0016994964351570616
19,8,62.79382988,3943.065072,22.27834773156113,399.79755924354436,109.147116231322,73.90266832959023,0.10643208453596317,0.0018003693462532062
19,9,63.87566033,4080.099983,26.599361945425994,393.2888143366503,103.764037169693,75.53485094994991,0.12770468863426984,0.0012328808304472708
19,10,62.87902057,3953.771227,30.352336672049177,420.9831363441307,114.619691254659,74.65251948327325,0.1203192499194351,0.0009548624759455548
19,11,60.96795848,3717.091961,23.503622309709655,392.445703217977,113.653376953218,63.883029744675326,0.0867211841424317,0.0016532319308569575
19,12,73.27193898,5368.777042,16.62630761655583,430.61433537538613,86.3414199118582,56.889482629310265,0.017477782432877148,0.0035542727902842406
19,13,54.71041563,2993.229579,16.54712455430756,448.69195093445137,161.366850286595,54.04658570356244,0.003668998054178696,0.0036388032352882636
19,14,50.22670019,2522.721412,16.897627795162258,473.90315933547623,202.221059832977,54.43135486747093,4.009945642111702e-14,0.003502261102272888
19,15,43.40321947,1883.83946,17.81707536025,487.7244530558542,278.699835439851,53.211590362800116,3.640454364495344e-18,0.00315012049419615
19,16,36.37442685,1323.098928,18.300788810169042,511.8551099760246,416.4480158999,54.40974218538493,3.977291163299194e-15,0.0029857977151064373
19,17,34.48951573,1189.526695,20.32863942760531,538.7599580850081,487.559013018382,51.70131579563354,1.9322556227709768e-25,0.002419821741494432
19,18,154.7997318,23962.95697,15.944131779021212,475.12254191578444,21.3437782123068,57.72944465797058,7.572796308787031e-19,0.003933672952751627
19,19,157.5062911,24808.23172,15.970116526017827,474.9779338925912,20.6102706942909,57.62100710984592,7.711953922349191e-17,0.00392088252137363
19,20,152.0676251,23124.56261,15.989103964741581,481.98824501309446,22.4372171489303,58.40425442857711,5.552763228552336e-20,0.003911575769389375
19,21,152.357884,23212.92483,16.04661245025106,477.8601267184097,22.1603696498528,57.70319152155373,2.2592097070020256e-16,0.003883589088843454
19,22,151.4687687,22942.7879,17.50708388682479,466.5030144817505,21.8884160856322,51.77101486758012,1.9033922833130122e-16,0.0032626641771185045
19,23,148.473887,22044.49513,16.08918714457129,483.9294408455621,23.6313187797136,58.28640959320132,2.0978007961509427e-20,0.003863063023150358
19,24,157.555004,24823.57927,16.306344131814203,476.3953867974205,20.6589962589095,56.639025044534826,4.429391969990187e-16,0.003760856762156325
19,25,148.2783972,21986.48308,16.485459612431924,480.0358482533109,23.503036583746,56.471155564247525,1.4092052511743993e-17,0.0036795768730555735
19,26,154.6995641,23931.95512,16.10301470605564,479.5308527907749,21.5697169721597,57.70862000685975,2.5825078134200353e-18,0.0038564314938214083
19,27,148.7945207,22139.8094,16.275860664609073,482.22024035047764,23.4464787739503,57.43552116301328,3.6396593187186775e-21,0.0037749575603756823
19,28,155.1952845,24085.57633,15.869210253887719,484.8392750715719,21.6693967871424,59.17914853837354,3.39848240316116e-15,0.003970903851949094
19,29,155.5817726,24205.68796,15.562993836703033,480.4104431606876,21.3649106382004,59.754063277918455,2.9654787311226534e-22,0.004128703629685058
19,30,159.0930676,25310.60415,15.85732133448936,478.398764962273,20.3466825712046,58.43537874120605,5.962825416961526e-28,0.0039768604006543765
20,1,83.49137988,6970.810514,25.227286219534502,543.6515777381593,83.954397011449,103.96394055073425,0.12308978145434427,0.001377888456417059
20,2,98.96289067,9793.65373,17.63594494290904,456.3411417412235,50.1592404451196,105.80503098318678,0.13673196723464728,0.0027755444722702897
20,3,90.45443167,8182.004209,22.38936808358694,430.11111093634577,56.5883504814975,107.7041316849156,0.17868162926722775,0.001638429898430248
20,4,87.40087123,7638.912291,41.096508977062456,414.7294895522747,58.443937170621,58.45387296822959,0.09756086270880701,0.0005343281549960561
20,5,72.95877731,5322.983186,6251177925.596647,491.8342427136301,99.4648745728302,62.48514721286169,0.1270451336018053,2.2339223324551365e-20
20,6,72.18840903,5211.166398,60.32947908697173,420.86244382129877,86.9383319606626,68.23957160758327,0.1336599611482231,0.00023802865105204118
20,7,71.47187125,5108.22838,26.026885864881397,388.27250833540546,81.8224364292356,72.12690150158738,0.1193946918998303,0.00129998063759384
20,8,78.46529242,6156.802114,15.623435768918148,415.10617041423416,72.5788471395457,69.23474787661215,0.04893600674664,0.0038963382083023455
20,9,65.20665725,4251.90815,19.25233538118765,391.98859956463235,99.2420287235831,73.38281330727358,0.09570489647969388,0.002439738851032314
20,10,69.71880668,4860.712005,21.97901174173428,382.4794844203073,84.7060298074329,63.118107930597105,0.08352522448030883,0.0018971610257283303
20,11,61.43035591,3773.688627,17.412211960166818,393.1894560769743,112.160999733317,69.37430072646166,0.07302298859664887,0.0030574620385685246
20,12,63.74116275,4062.935829,17.53481601347909,418.6640574421133,110.925600017379,60.59343397549005,0.03815142144773889,0.003128270367313387
20,13,63.57584255,4041.887755,15.242364418988629,440.88959094896717,117.422593497703,55.95286157051117,2.271856537893704e-13,0.004304228498828265
20,14,53.58816155,2871.691059,15.121665625738046,456.1675439366355,170.998672064666,58.338057576025236,2.8027722155213106e-22,0.004373214091219954
20,15,45.03628613,2028.267069,15.908113485199083,466.7988981641026,247.748340612537,56.84233704626697,1.5283086987723247e-14,0.003951505939069979
20,16,39.03115614,1523.43115,17.28388001357123,479.83830779268,339.06124853108,53.918126481135616,2.236343833475881e-16,0.003347476327942858
20,17,38.35256917,1470.919562,19.94801717486309,479.4570934322734,350.886691134501,46.86575376343072,5.633400800615637e-17,0.00251304654895693
20,18,33.12022991,1096.949629,22.083625503767497,529.1106023123155,519.237260559071,55.18907594910135,0.017324491735161568,0.002014973712114407
20,19,152.8222394,23354.63687,16.109688240931607,490.0144955602881,22.5861329375725,58.946616330924655,4.741024859352663e-16,0.0038532370559112923
20,20,148.1474829,21947.6767,16.20525979714434,494.1074764721727,24.2347722491753,59.09960118273644,9.037941002682724e-16,0.003807921652339764
20,21,150.2509714,22575.35439,16.119584166340694,491.672410303737,23.4448432751097,59.110908450414186,3.020623500995152e-20,0.00384850744979424
20,22,150.8342646,22750.97539,16.054274008604995,491.08483730126795,23.2360646412435,59.272729095473885,4.332453024636037e-16,0.003879883253923832
20,23,146.0863432,21341.21968,17.919232909204094,474.13791079175934,23.9161636757672,51.442832672407214,3.490563343728825e-21,0.0031143052029030376
20,24,146.8954595,21578.27602,16.45738626668913,495.6340379931194,24.7258056702986,58.40246162001908,1.6897994671515464e-19,0.0036921409747929165
20,25,148.1538891,21949.57484,16.68417882086658,490.25763187544266,24.0438672888223,57.00794095357988,4.3049537710456517e-17,0.0035924466562481704
20,26,152.452221,23241.67969,16.233977642283506,487.2170955167514,22.5663374642252,58.17563813389693,1.9372505646431773e-16,0.003794461170606784
20,27,149.0668509,22220.92603,16.281817435138304,487.7144689065801,23.6270531231979,58.06933988646766,3.5958729549370434e-17,0.0037721958978482214
20,28,148.2912786,21990.30332,16.41202013643719,489.50811011129747,23.962644418551,57.83505123096917,8.744328003558936e-18,0.0037125808287890626
20,29,151.5084325,22954.80513,16.478622096302562,487.6289086336825,22.8676694417396,57.38745659446149,1.723610553360667e-16,0.0036826310587453415
20,30,153.160883,23458.25609,15.954866611121439,487.97184470033045,22.3926304540402,59.2520889221699,1.2063983103108257e-16,0.003928381386997128
21,1,93.50801125,8743.748169,26.85906785400645,549.2526604161415,67.6208459930792,93.34870853627105,0.10451703442624574,0.0012412962863911229
21,2,101.3987088,10281.69814,15.645865978354541,443.3812054849246,46.4214286580552,111.44900835760257,0.1456394217207869,0.003490133099152593
21,3,92.91737998,8633.639502,36.542177703581544,434.1208968448057,54.1281086731773,103.46102689543315,0.19485966925094025,0.0006029519877027347
21,4,76.07308626,5787.114453,53.80823684232858,451.14922168023475,83.9197559942546,60.86634885591118,0.10184049825570703,0.00031021010847326986
21,5,90.91080612,8264.774669,27.866523204371056,384.03176599365275,50.0198290956215,55.743781709235265,0.08033327010133136,0.001184308651435033
21,6,70.31533753,4944.246691,11635095285.216658,506.82889996554144,110.348722794121,62.67591013992722,0.12366285755970378,6.4733834111781934e-21
21,7,66.83729432,4467.223912,28.153547694507054,391.42898345664923,94.3238090048163,72.58959413754347,0.12434690343023355,0.0011047546280901364
21,8,75.31869101,5672.905215,17.92927153919217,400.7336552893513,76.0424957389019,74.01745497027795,0.08554234621697923,0.0028447120333210617
21,9,62.91566891,3958.381395,25.361738159223624,390.57181195616687,106.215850596418,73.89482196925454,0.12126667146667916,0.0013661521491207865
21,10,67.53009947,4560.314334,21.88370945459262,388.0042922611278,91.5899501629371,76.78287178804385,0.11923601864654507,0.00183915217774474
21,11,66.57798788,4432.62847,17.441201389535383,396.66615499392367,96.3318468355769,68.84568860672452,0.06997073879377437,0.0030573405692600015
21,12,61.4486848,3775.940864,19.188561043297245,424.5495507991205,121.034525847058,52.34847846486926,0.02425268132095936,0.0026500407390702987
21,13,61.46254009,3777.643834,15.48640554044769,448.1770792588354,127.712881719787,56.329166391907975,0.000810471869708766,0.004166262388417739
21,14,55.41122386,3070.40373,15.419845947829042,457.03121569377845,160.234655287254,57.356168059626185,1.482098260607451e-21,0.0042057158789760175
21,15,48.35156766,2337.874095,17.24705643393022,445.8971441103762,205.314510302098,50.208032312673595,6.437868375621456e-22,0.003361785743828738
21,16,42.42060861,1799.508035,16.171146645827207,468.89196461175175,280.49496616104,56.198138417764014,2.391871711096184e-19,0.003824004274443662
21,17,39.35567507,1548.86916,17.361923793243978,491.97176588094766,341.925521923425,55.040403117807195,1.7312599415050769e-19,0.0033174494098602188
21,18,34.66125344,1201.40249,18.85964249438021,510.6252400944716,457.530259281663,52.71443815749893,3.2808314229103965e-22,0.0028114676333527654
21,19,33.31573208,1109.938004,19.7213922182231,532.7079609713123,516.650122675313,52.65369854083572,2.637046396758025e-18,0.0025711348749342415
21,20,149.0267165,22208.96224,16.047391046189674,488.62897339980316,23.6841073486755,59.00079469130718,1.6071403157606704e-20,0.0038832122458626593
21,21,142.6428862,20346.99297,15.934270890132847,487.8792415153312,25.8117931722401,59.31493540694842,6.171228602808648e-17,0.003938543149145341
21,22,152.6934493,23315.28946,15.990994557931366,489.8372374569217,22.6160656984106,59.34855416136635,3.4073727231481114e-20,0.003910650903669223
21,23,146.911209,21582.90332,17.02776235095532,486.766647652796,24.2782299079914,55.494470023862355,4.335245470974549e-17,0.0034489336488715003
